NLB004389_01	Rijke_God_hoe_is_mijn_boeltje_dus_wild
NLB071020_01	Komm_stiller_Abend_wieder
NLB071021_01	Vrolijk_is_het_op_zee_te_varen
NLB071026_01	Drie_schuintamboers
NLB071030_01	Jan_Pierewiet
NLB071032_01	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB071045_01	Jan_mijne_man_zou_ruiter_wezen_6
NLB071048_01	We_gaan_nog_niet_naar_huis
NLB071050_01	Drie_maal_drie_is_negen
NLB071051_01	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB071053_01	In_het_lommer_van_het_prieeltje_2
NLB071058_01	Jaapje_sta_stil
NLB071064_01	Zolang_de_boom_zal_bloeien_1
NLB071065_01	Vrolijk_is_het_op_zee_te_varen
NLB071067_01	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB071067_02	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB071068_01	Ik_heb_de_groene_straten_2
NLB071070_01	Ik_stond_op_hoge_bergen_1
NLB071071_01	Terschelling_is_hoog_verheven
NLB071072_01	Een_lindeboom_stond_in_het_dal_2
NLB071072_02	Een_lindeboom_stond_in_het_dal_2
NLB071073_01	Toen_ik_stond_op_hoge_bergen_1
NLB071075_01	Der_Trompeter_von_Säckingen
NLB071076_01	Toen_ik_op_Neerlands_bergen_stond
NLB071078_01	Op_een_schone_zomermorgen_3
NLB071080_01	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB071081_01	Adieu_Sofie_VAR
NLB071082_01	Zolang_de_boom_zal_bloeien_1
NLB071083_01	Bij_het_ouderengraf
NLB071084_01	Daar_waren_twee_koningskinderen_4
NLB071086_02	Daar_achter_in_die_velden
NLB071118_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB071142_01	Jan_Pierewiet
NLB071145_01	Tedere_jonkheid_luister_naar_mijn_klacht
NLB071182_01	Jan_mijne_man_zou_ruiter_wezen_6
NLB071186_01	Jan_van_het_land_die_had_een_oud_paard
NLB071189_01	Daar_ging_een_patertje_langs_de_kant
NLB071208_01	Ik_heb_een_vogeltje_gevangen
NLB071210_01	Op_een_vierkant_zoldertje
NLB071213_01	De_mosselman
NLB071221_01	Tussen_Keulen_en_Parijs
NLB071222_01	Slaap_kindje_slaap_1
NLB071225_01	Ik_stond_op_hoge_bergen_1
NLB071227_01	Het_vrouwtje_van_Stavoren_1
NLB071236_01	Ziet_gij_dat_slot
NLB071237_01	Lieve_schipper_vaar_me_over_1
NLB071239_01	Daar_zou_er_een_maagdje_vroeg_opstaan_3
NLB071245_01	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB071245_02	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB071246_01	O_God_waar_zou_mijn_minnaar_wezen
NLB071248_01	Sinterklaas_kapoentje
NLB071252_01	Mijn_Julia_is_mij_ontnomen
NLB071257_01	Daar_zou_er_een_maagdje_vroeg_opstaan_3
NLB071258_01	Ik_heb_de_groene_straten_2
NLB071261_01	Lieve_schipper_vaar_me_over_3
NLB071262_01	Ma_Normandie_VAR
NLB071263_01	Ik_stond_op_hoge_bergen_1
NLB071265_01	Behüt_dich_Gott_es_wär_zu_schön_gewesen
NLB071268_01	Daar_waren_twee_koningskinderen_4
NLB071280_01	Drie_schuintamboers
NLB071323_01	Mijn_vader_zei_laatst_tegen_mij
NLB071369_01	Vaarwel_bruidje_schoon
NLB071370_01	Een_meisje_van_achttien_jaren
NLB071371_01	Ik_stond_op_hoge_bergen_1
NLB071372_01	Er_zou_eens_een_jager_uit_jagen_gaan_1
NLB071374_01	Daar_was_laatst_een_meisje_loos_1
NLB071375_01	Daar_was_laatst_een_meisje_loos_2
NLB071395_01	Snitser_merke
NLB071410_01	Drie_schuintamboers
NLB071414_01	Toen_ik_stond_op_hoge_bergen_1
NLB071416_01	Tussen_Keulen_en_Parijs
NLB071440_01	Van_Peer_en_Lijn_1
NLB071441_01	Daar_zou_er_een_maagdje_vroeg_opstaan_2
NLB071449_01	Daar_was_laatst_een_meisje_loos_1
NLB071455_01	Een_boerman_had_een_domme_zin_3
NLB071456_01	De_meid_en_de_moordenaars
NLB071478_01	Ik_kwam_laatst_eens_in_de_stad
NLB071480_01	Het_was_al_op_een_zondagmorgen_4
NLB071500_01	Het_was_op_een_driekoningenavond_3
NLB071511_01	De_Boerenbruiloft_2
NLB071514_01	De_meid_en_de_moordenaars
NLB071515_01	Een_drietal_gezellen_trok_over_de_Rijn
NLB071519_01	Een_schone_Anna_diende_2
NLB071650_01	Mijn_vader_zei_laatst_tegen_mij
NLB071651_01	Daar_achter_in_die_velden
NLB071666_01	Daar_zou_er_een_maagdje_vroeg_opstaan_2
NLB071669_01	Het_was_op_een_driekoningenavond_1
NLB071672_01	Een_drietal_gezellen_trok_over_de_Rijn
NLB071734_01	Daar_was_laatst_een_meisje_loos_1
NLB071759_01	Drie_schuintamboers
NLB071763_01	Al_in_die_stad_van_Wenen_2
NLB071839_01	Als_de_zon_is_uit_de_kim_gerezen_1
NLB071854_01	Al_in_die_stad_van_Wenen_2
NLB071944_01	Wat_zag_ik_daar_van_verre_1
NLB071947_01	Ik_voer_laatst_met_mijn_schuitje
NLB071948_01	Ik_ben_laatstmaal_op_een_keer__1
NLB071950_01	Unclassified
NLB071950_03	Unclassified
NLB071950_04	Unclassified
NLB071951_01	Kom_hier_schenders_van_het_gebod
NLB071954_01	Wat_doet_Gods_wonderwerken_1
NLB071957_03	Er_reed_er_eens_een_ruiter_1
NLB071958_01	Een_lindeboom_stond_in_het_dal_1
NLB071962_01	In_Amsterdam_die_vergulde_stad
NLB071963_01	Er_zou_eens_een_jager_uit_jagen_gaan_1
NLB071974_02	Het_was_op_een_driekoningenavond_1
NLB071975_01	Ik_stond_op_hoge_bergen_1
NLB071982_01	Ik_heb_de_groene_straten_2
NLB071983_01	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB071985_01	Toen_ik_op_Neerlands_bergen_stond
NLB071986_01	Daar_was_laatst_een_meisje_loos_2
NLB071992_01	Er_was_er_eens_kermis_in_de_stad
NLB071996_01	Mijn_vader_zei_laatst_tegen_mij
NLB072000_01	Daar_zou_er_een_maagdje_vroeg_opstaan_2
NLB072001_01	Een_boertje_met_veel_geduld_2
NLB072003_01	Daar_was_laatstmaal_een_ruiter_2
NLB072006_01	Toen_ik_stond_op_hoge_bergen_1
NLB072015_01	Daar_was_laatstmaal_een_ruiter_2
NLB072016_01	De_ruiter_met_zijn_blanke_zwaard_2
NLB072020_01	Toen_ik_op_Neerlands_bergen_stond
NLB072027_01	Daar_zou_er_een_maagdje_vroeg_opstaan_4
NLB072037_01	Laatst_trok_een_bakker_uit_vrijen_1
NLB072041_01	Malbrough_se_en_va_t_en_guerre_2
NLB072043_01	Het_vrijen_is_plezant_2
NLB072085_01	Kom_laat_ons_nu_zo_stil_niet_zijn_1
NLB072086_01	Ik_heb_de_groene_straten_2
NLB072093_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_2
NLB072094_01	Daar_was_laatst_een_meisje_loos_2
NLB072103_01	Soldaat_kwam_uit_de_oorlog
NLB072121_01	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB072134_01	Daar_is_een_vrouw_maagd_vroeg_opgestaan
NLB072152_01	Een_schip_dat_zonder_roer_moet_zweven
NLB072154_01	Daar_reed_een_jonkheer_1
NLB072188_01	Een_meisje_moest_om_water_gaan
NLB072237_01	Het_vrouwtje_van_Stavoren_1
NLB072246_01	Heer_Halewijn_3
NLB072248_01	Heer_Halewijn_4
NLB072249_01	Heer_Halewijn_3
NLB072250_01	Heer_Halewijn_4
NLB072252_01	Heer_Halewijn_5
NLB072253_01	Heer_Halewijn_4
NLB072254_01	Heer_Halewijn_2
NLB072255_01	Heer_Halewijn_2
NLB072256_01	Heer_Halewijn_4
NLB072257_01	Heer_Halewijn_2
NLB072258_01	Heer_Halewijn_3
NLB072261_01	Des_morgens_um_halb_fumfel
NLB072267_02	In_Frankrijk_buiten_de_poorten_1
NLB072268_01	In_Frankrijk_buiten_de_poorten_1
NLB072268_02	In_Frankrijk_buiten_de_poorten_1
NLB072270_01	In_Frankrijk_buiten_de_poorten_2
NLB072271_01	In_Frankrijk_buiten_de_poorten_2
NLB072272_01	Ik_heb_de_groene_straten_2
NLB072272_02	Ik_heb_de_groene_straten_2
NLB072272_03	Ik_heb_de_groene_straten_2
NLB072274_01	In_Frankrijk_buiten_de_poorten_1
NLB072275_01	In_Frankrijk_buiten_de_poorten_1
NLB072276_01	In_Frankrijk_buiten_de_poorten_3
NLB072277_01	In_Frankrijk_buiten_de_poorten_1
NLB072278_01	In_Frankrijk_buiten_de_poorten_3
NLB072281_01	Ik_ging_laatstmaal_eens_uit_wandelen
NLB072282_01	Ik_ging_laatstmaal_eens_uit_wandelen
NLB072283_01	Soldaat_kwam_uit_de_oorlog
NLB072284_01	Soldaat_kwam_uit_de_oorlog
NLB072285_01	Soldaat_kwam_uit_de_oorlog
NLB072286_01	Soldaat_kwam_uit_de_oorlog
NLB072287_01	Soldaat_kwam_uit_de_oorlog
NLB072288_01	Soldaat_kwam_uit_de_oorlog
NLB072289_01	Soldaat_kwam_uit_de_oorlog
NLB072295_01	Een_lindeboom_stond_in_het_dal_2
NLB072296_01	Daar_zou_er_een_maagdje_vroeg_opstaan_3
NLB072297_01	Daar_zou_er_een_maagdje_vroeg_opstaan_3
NLB072298_01	Daar_zou_er_een_maagdje_vroeg_opstaan_2
NLB072299_01	Daar_zou_er_een_maagdje_vroeg_opstaan_2
NLB072301_01	Daar_zou_er_een_maagdje_vroeg_opstaan_4
NLB072302_02	Daar_zou_er_een_maagdje_vroeg_opstaan_2
NLB072303_01	Daar_zou_er_een_maagdje_vroeg_opstaan_4
NLB072304_02	Daar_zou_er_een_maagdje_vroeg_opstaan_4
NLB072306_01	Daar_zou_er_een_maagdje_vroeg_opstaan_2
NLB072307_01	Daar_zou_er_een_maagdje_vroeg_opstaan_5
NLB072309_01	Daar_zou_er_een_maagdje_vroeg_opstaan_2
NLB072311_01	Daar_zou_er_een_maagdje_vroeg_opstaan_2
NLB072312_01	De_markgraaf
NLB072313_01	De_markgraaf
NLB072315_01	De_markgraaf
NLB072322_01	Mijn_vader_zei_laatst_tegen_mij
NLB072323_01	Mijn_vader_zei_laatst_tegen_mij
NLB072324_01	Mijn_vader_zei_laatst_tegen_mij
NLB072325_02	Mijn_vader_zei_laatst_tegen_mij
NLB072326_01	Mijn_vader_zei_laatst_tegen_mij
NLB072330_01	Mijn_vader_zei_laatst_tegen_mij
NLB072331_01	Mijn_vader_zei_laatst_tegen_mij
NLB072332_01	Mijn_vader_zei_laatst_tegen_mij
NLB072335_01	Ik_heb_de_groene_straten_2
NLB072339_01	Mijn_vader_had_een_houwer
NLB072340_01	Daar_achter_in_die_velden
NLB072355_01	Er_was_een_meisje_van_zestien_jaren_1
NLB072355_02	Er_was_een_meisje_van_zestien_jaren_1
NLB072355_12	Er_was_een_meisje_van_zestien_jaren_1
NLB072356_02	Er_was_een_meisje_van_zestien_jaren_1
NLB072357_01	Er_was_een_meisje_van_zestien_jaren_1
NLB072358_01	Er_was_een_meisje_van_zestien_jaren_1
NLB072359_01	Er_was_een_meisje_van_zestien_jaren_1
NLB072360_01	Er_was_een_meisje_van_zestien_jaren_1
NLB072368_01	Ik_ben_er_van_deze_morgen_vroeg_opgestaan
NLB072369_01	Kom_laat_ons_nu_zo_stil_niet_zijn_1
NLB072371_01	Toen_ik_stond_op_hoge_bergen_1
NLB072371_04	Toen_ik_stond_op_hoge_bergen_1
NLB072374_01	Ik_heb_gespeeld_al_met_mijnheer_de_Graaf
NLB072377_01	De_ruiter_met_zijn_blanke_zwaard_2
NLB072378_01	Heer_Halewijn_2
NLB072379_01	Daar_was_laatst_een_boerinnetje
NLB072382_02	Het_was_op_een_driekoningenavond_1
NLB072383_01	De_drie_koningsdochtertjes_1
NLB072383_02	De_drie_koningsdochtertjes_1
NLB072392_01	Toen_de_moeder_ja_al_over_de_valbrug_ging
NLB072395_01	Ik_ben_er_laatst_door_een_straatje_gegaan_2
NLB072397_01	Ik_kwam_laatstmaal_over_bergen_en_dalen_1
NLB072398_03	Het_was_op_een_schone_zomerdag
NLB072400_04	De_ruiter_met_zijn_blanke_zwaard_1
NLB072401_01	Een_Soudaan_had_een_dochtertje_3
NLB072404_01	Op_it_lytse_doarp_Ter-Kaple_2
NLB072409_01	Op_it_lytse_doarp_Ter-Kaple_2
NLB072412_01	Toen_de_moeder_ja_al_over_de_valbrug_ging
NLB072413_01	De_ruiter_met_zijn_blanke_zwaard_1
NLB072415_01	Er_zou_eens_een_jager_uit_jagen_gaan_1
NLB072416_01	De_drie_koningsdochtertjes_12
NLB072416_02	De_drie_koningsdochtertjes_12
NLB072418_01	Ik_ben_er_laatst_door_een_straatje_gegaan_2
NLB072419_01	De_morin_van_Amerika_VAR
NLB072419_02	De_morin_van_Amerika_VAR
NLB072420_01	Een_schip_dat_zonder_roer_moet_zweven
NLB072425_01	Daar_reed_een_jonkheer_3
NLB072438_01	Hoe_druipt_uw_degen_zo_van_bloed
NLB072441_01	Er_was_een_koopman_rijk_en_machtig
NLB072446_01	Ik_ben_er_van_deze_morgen_vroeg_opgestaan
NLB072450_01	Femmes_voulez_vous_eprouver
NLB072452_01	Ik_ben_er_van_deze_morgen_vroeg_opgestaan
NLB072453_01	Daar_kwam_een_meisje_van_Sinterniklaas_1
NLB072455_01	In_Frankrijk_buiten_de_poorten_2
NLB072457_01	Er_was_een_meisje_van_zestien_jaren_1
NLB072465_01	Het_was_in_het_bloeien_van_mijn_jaren
NLB072466_01	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB072469_01	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB072482_01	Het_was_laatst_op_een_zomerdag
NLB072491_01	Mijn_Julia_is_mij_ontnomen
NLB072497_01	Er_was_een_herderinnetje_1
NLB072499_01	Vaarwel_bruidje_schoon
NLB072500_01	Het_vrouwtje_van_Stavoren_1
NLB072505_01	Het_was_laatst_op_een_zomerdag
NLB072508_01	Hoe_helder_de_zon
NLB072513_01	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB072513_02	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB072519_01	De_morin_van_Amerika
NLB072521_01	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB072525_01	Ik_heb_de_groene_straten_2
NLB072546_01	Wat_hoor_ik_hier_in_het_midden_van_de_nacht
NLB072553_01	Er_reed_er_eens_een_ruiter_1
NLB072554_01	Toen_Trien_naar_het_Hoogeveen_toe_ging
NLB072555_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_5
NLB072558_01	Kom_laat_ons_nu_zo_stil_niet_zijn_1
NLB072559_01	Er_reed_er_eens_een_ruiter_1
NLB072560_01	Drie_schuintamboers
NLB072561_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_2
NLB072564_01	Ik_ben_er_van_deze_morgen_vroeg_opgestaan
NLB072565_01	Wat_zag_ik_daar_van_verre_1
NLB072567_01	Het_was_laatst_op_een_zomerdag
NLB072568_01	Toen_ik_op_Neerlands_bergen_stond
NLB072570_01	Daar_was_laatst_een_boerinnetje
NLB072576_01	De_ruiter_met_zijn_blanke_zwaard_2
NLB072578_01	Mijn_vader_zei_laatst_tegen_mij
NLB072581_01	Daar_achter_in_die_velden
NLB072583_01	De_elf_officieren
NLB072585_01	En_er_waren_eens_twee_zoeteliefjes
NLB072587_01	Daar_ging_een_heer_1
NLB072587_02	Daar_ging_een_heer_1
NLB072588_01	Zachtjes_klinkt_het_avondklokje
NLB072596_01	Ik_heb_de_groene_straten_2
NLB072597_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB072600_01	De_ruiter_met_zijn_blanke_zwaard_3
NLB072601_01	Vrouw_Venus_vals
NLB072602_01	Ik_ging_laatst_met_mijn_spinnewiel
NLB072603_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_3
NLB072603_02	Vrienden_kom_hier_en_luister_naar_mijn_lied_3
NLB072603_03	Vrienden_kom_hier_en_luister_naar_mijn_lied_3
NLB072603_04	Vrienden_kom_hier_en_luister_naar_mijn_lied_3
NLB072603_05	Vrienden_kom_hier_en_luister_naar_mijn_lied_3
NLB072606_01	Een_koopman_in_manufacturen_1
NLB072607_01	De_ruiter_met_zijn_blanke_zwaard_3
NLB072610_01	Drie_schuintamboers
NLB072614_01	Het_was_op_een_driekoningenavond_1
NLB072615_01	Een_boertje_met_veel_geduld_2
NLB072615_02	Een_boertje_met_veel_geduld_2
NLB072617_01	Het_was_op_een_schone_zomerdag
NLB072619_01	In_Frankrijk_buiten_de_poorten_2
NLB072619_02	In_Frankrijk_buiten_de_poorten_2
NLB072624_01	O_God_ik_leef_in_nood
NLB072625_01	Daar_was_laatst_een_meisje_loos_1
NLB072627_01	Daar_was_laatstmaal_een_ruiter_2
NLB072628_01	Welkom_welkom_vaderland
NLB072629_01	Ik_ben_er_van_deze_morgen_vroeg_opgestaan
NLB072629_02	Ik_ben_er_van_deze_morgen_vroeg_opgestaan
NLB072631_01	Er_was_er_eens_kermis_in_de_stad
NLB072638_01	En_er_waren_eens_twee_zoeteliefjes
NLB072644_01	Mijn_vader_had_een_houwer
NLB072647_01	Het_was_op_een_driekoningenavond_1
NLB072654_01	Daar_kwam_een_meisje_van_Sinterniklaas_1
NLB072664_01	Het_was_laatst_op_een_zomerdag
NLB072665_01	Wat_zag_ik_daar_van_verre_1
NLB072666_01	Ik_heb_gespeeld_al_met_mijnheer_de_Graaf
NLB072667_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_4
NLB072667_02	Vrienden_kom_hier_en_luister_naar_mijn_lied_4
NLB072667_03	Vrienden_kom_hier_en_luister_naar_mijn_lied_4
NLB072669_01	In_Frankrijk_buiten_de_poorten_2
NLB072671_01	Daar_kwam_een_meisje_van_Sinterniklaas_1
NLB072672_01	Daar_was_laatst_een_boerinnetje
NLB072675_01	Ik_ben_laatstmaal_op_een_keer__1
NLB072680_01	Toen_ik_stond_op_hoge_bergen_1
NLB072680_02	Toen_ik_stond_op_hoge_bergen_1
NLB072680_03	Toen_ik_stond_op_hoge_bergen_1
NLB072682_01	Wat_worden_er_dikwijls_alleen_om_het_geld
NLB072688_01	Wat_zag_ik_daar_van_verre_1
NLB072690_01	Daar_was_laatstmaal_een_ruiter_2
NLB072691_01	Wat_zag_ik_daar_van_verre_1
NLB072693_01	De_ruiter_met_zijn_blanke_zwaard_2
NLB072700_01	Hoe_druipt_uw_degen_zo_van_bloed
NLB072701_01	In_Frankrijk_buiten_de_poorten_2
NLB072704_01	Ik_ging_laatst_met_mijn_spinnewiel
NLB072708_01	Daar_was_laatstmaal_een_ruiter_2
NLB072709_01	Het_was_op_een_donderdagavond_3
NLB072710_01	Hoe_druipt_uw_degen_zo_van_bloed
NLB072711_01	Toen_ik_voor_het_eerst_bij_die_molen_kwam_1
NLB072712_01	Daar_was_eens_een_boer_1
NLB072713_02	Ik_ben_er_van_deze_morgen_vroeg_opgestaan
NLB072714_01	Wat_zag_ik_daar_van_verre_1
NLB072715_01	De_ruiter_met_zijn_blanke_zwaard_2
NLB072719_01	Ik_ben_er_van_deze_morgen_vroeg_opgestaan
NLB072720_02	De_ruiter_met_zijn_blanke_zwaard_2
NLB072721_01	Ik_kwam_laatst_eens_in_de_stad
NLB072722_01	Daar_was_laatst_een_boerinnetje
NLB072743_01	Daar_waren_eens_twee_boerenzoons_1
NLB072744_01	Welkom_welkom_vaderland
NLB072746_01	Daar_was_laatst_een_meisje_loos_1
NLB072747_01	Daar_was_laatst_een_meisje_loos_1
NLB072754_01	Het_was_laatst_op_een_zomerdag
NLB072756_01	De_ruiter_met_zijn_blanke_zwaard_1
NLB072759_01	De_dood_van_Naarden
NLB072765_01	Jan_Lummel_had_zo_n_zin_aan_het_vrouwelijk_geslacht
NLB072774_02	Daar_ging_een_heer_1
NLB072775_02	De_ruiter_met_zijn_blanke_zwaard_1
NLB072780_02	In_Frankrijk_buiten_de_poorten_2
NLB072781_01	Daar_achter_in_die_velden
NLB072782_01	Daar_achter_in_die_velden
NLB072789_01	Drie_schuintamboers
NLB072794_01	Daar_was_een_kwezeltje
NLB072795_01	Er_kwam_er_eens_een_meisje_van_Scheveningen_aan
NLB072812_01	We_hadden_samen_afgesproken
NLB072813_01	Er_reed_er_eens_een_ruiter_1
NLB072814_01	In_Amsterdam_die_vergulde_stad
NLB072815_01	Moeder_ik_kom_u_een_woordje_vragen
NLB072815_02	Moeder_ik_kom_u_een_woordje_vragen
NLB072817_01	Toen_ik_op_Neerlands_bergen_stond
NLB072818_01	Ik_heb_de_groene_straten_4
NLB072819_01	Ik_ging_er_langs_maden_langs_weiden
NLB072820_01	Adieu_mijn_schat
NLB072823_01	En_er_waren_eens_twee_zoeteliefjes
NLB072824_01	Er_zou_eens_een_jager_uit_jagen_gaan_1
NLB072829_01	In_Amsterdam_die_vergulde_stad_VAR
NLB072836_01	Toen_ik_op_Neerlands_bergen_stond
NLB072837_01	Er_reed_er_eens_een_ruiter_1
NLB072843_03	Daar_zou_er_een_maagdje_vroeg_opstaan_1
NLB072847_01	Ich_bin_der_Doktor_Eisenbart
NLB072850_01	Ik_wil_er_eens_vrijen
NLB072851_01	Er_reed_er_eens_een_ruiter_1
NLB072851_02	Er_reed_er_eens_een_ruiter_1
NLB072857_02	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB072862_01	Er_reed_er_eens_een_ruiter_1
NLB072871_01	Femmes_voulez_vous_eprouver
NLB072873_01	Mijn_vader_zei_laatst_tegen_mij
NLB072875_01	Ich_bin_der_Doktor_Eisenbart
NLB072877_01	Ik_heb_de_groene_straten_4
NLB072879_01	Aan_de_oever_van_een_snelle_vliet_1
NLB072880_01	Er_reed_er_eens_een_ruiter_3
NLB072881_01	Het_was_op_een_driekoningenavond_1
NLB072882_01	Ik_kwam_laatstmaal_over_bergen_en_dalen_1
NLB072883_01	Er_reed_er_eens_een_ruiter_1
NLB072884_01	Drie_schuintamboers
NLB072885_01	Ik_reed_er_met_mijn_wagen_2
NLB072885_02	Ik_reed_er_met_mijn_wagen_2
NLB072886_01	Daar_zou_er_een_maagdje_vroeg_opstaan_2
NLB072886_02	Daar_zou_er_een_maagdje_vroeg_opstaan_2
NLB072888_01	Mijn_vader_zei_laatst_tegen_mij
NLB072891_01	Boerendochters_die_hier_in_het_rond_staat
NLB072893_01	De_elf_officieren
NLB072895_01	Er_reed_er_eens_een_ruiter_1
NLB072897_01	Lieve_schipper_vaar_me_over_1
NLB072898_01	Er_reed_er_eens_een_ruiter_1
NLB072898_02	Er_reed_er_eens_een_ruiter_1
NLB072899_01	Daar_achter_in_die_velden
NLB072901_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_1
NLB072907_01	Daar_was_eens_een_oud_soldaat
NLB072912_01	Daar_reed_een_jonkheer_1
NLB072915_01	Ik_voer_laatst_met_mijn_schuitje
NLB072916_01	Mijn_Julia_is_mij_ontnomen
NLB072917_01	O_God_waar_zou_mijn_minnaar_wezen
NLB072919_01	O_Oldenburg_von_heute
NLB072920_01	Daar_reed_een_jonkheer_1
NLB072923_01	Daar_was_laatst_een_meisje_loos_1
NLB072925_01	Ik_heb_de_groene_straten_2
NLB072930_01	Daar_was_eens_een_boer_2
NLB072933_01	Daar_was_laatstmaal_een_ruiter_1
NLB072933_02	Daar_was_laatstmaal_een_ruiter_1
NLB072933_04	Daar_was_laatstmaal_een_ruiter_1
NLB072938_01	Zolang_de_boom_zal_bloeien_3
NLB072946_01	Daar_reed_een_jonkheer_1
NLB072958_01	Lieve_schipper_vaar_me_over_5
NLB072962_01	Toen_ik_stond_op_hoge_bergen_2
NLB072967_01	Er_was_een_koopman_rijk_en_machtig
NLB072968_01	O_God_ik_leef_in_nood
NLB072975_01	Ik_kwam_laatstmaal_over_de_Rijn
NLB072982_01	Daar_is_een_vrouw_maagd_vroeg_opgestaan
NLB072983_01	Een_meisje_van_achttien_jaren
NLB072983_02	Een_meisje_van_achttien_jaren
NLB073006_01	En_ik_zou_er_eens_met_mijn_blesje_1
NLB073027_01	De_ruiter_met_zijn_blanke_zwaard_2
NLB073028_01	Ik_heb_gespeeld_al_met_mijnheer_de_Graaf
NLB073030_01	Vrienden_kom_hier_en_luister_naar_mijn_lied_2
NLB073030_02	Vrienden_kom_hier_en_luister_naar_mijn_lied_2
NLB073030_03	Vrienden_kom_hier_en_luister_naar_mijn_lied_2
NLB073031_01	Er_was_een_koopman_rijk_en_machtig
NLB073032_01	Daar_was_laatstmaal_een_ruiter_1
NLB073043_01	Daar_zat_een_uil_en_spon_1
NLB073043_02	Daar_zat_een_uil_en_spon_1
NLB073046_01	Daar_ging_een_heer_1
NLB073059_01	Toen_ik_stond_op_hoge_bergen_1
NLB073060_01	Andreas_Hofer
NLB073061_01	Toen_ik_stond_op_hoge_bergen_1
NLB073062_01	De_ruiter_met_zijn_blanke_zwaard_1
NLB073063_02	Daar_was_eens_een_oud_soldaat
NLB073065_01	De_ruiter_met_zijn_blanke_zwaard_1
NLB073066_01	Daar_was_laatst_een_boerinnetje
NLB073070_01	Ik_ging_er_langs_maden_langs_weiden
NLB073073_01	Toen_ik_stond_op_hoge_bergen_1
NLB073074_02	Het_is_van_een_rijk_en_edel_man_zeer_1
NLB073076_01	Er_reed_er_eens_een_ruiter_1
NLB073114_01	In_Frankrijk_buiten_de_poorten_2
NLB073116_01	Toen_de_moeder_ja_al_over_de_valbrug_ging
NLB073120_01	Een_Soudaan_had_een_dochtertje_1
NLB073121_01	Drie_schuintamboers
NLB073127_01	Wat_hoort_men_nu_in_deze_tijd
NLB073131_01	Ik_ging_laatstmaal_eens_uit_wandelen
NLB073133_01	Een_schip_dat_zonder_roer_moet_zweven_VAR
NLB073134_02	Wat_hoort_men_nu_in_deze_tijd
NLB073143_01	Hoort_vrienden_hoort_dit_droevig_lot
NLB073146_01	Er_was_een_koopman_rijk_en_machtig
NLB073147_01	Mijn_vader_had_een_houwer
NLB073148_01	Vrienden_hoort_wat_droeve_klachten
NLB073150_01	Daar_zou_er_een_maagdje_vroeg_opstaan_2
NLB073151_01	Daar_achter_in_die_velden
NLB073158_01	Daar_zou_er_een_maagdje_vroeg_opstaan_4
NLB073164_01	Een_boertje_met_veel_geduld_1
NLB073165_01	Mijn_vader_had_een_houwer
NLB073166_01	Daar_was_eens_een_molenaarszoon_1
NLB073168_01	Het_was_op_een_oudejaarsavond
NLB073169_01	Mijn_vader_had_een_houwer
NLB073169_04	Mijn_vader_had_een_houwer
NLB073169_05	Mijn_vader_had_een_houwer
NLB073170_01	Toen_ik_voor_het_eerst_bij_die_molen_kwam_1
NLB073172_01	Aan_de_oever_van_een_snelle_vliet_1
NLB073174_02	De_drie_koningsdochtertjes_8
NLB073176_01	In_Frankrijk_buiten_de_poorten_2
NLB073181_01	Het_was_op_een_driekoningenavond_3
NLB073183_01	In_de_mei_zo_gaan_we_zoeken_2
NLB073184_03	Wat_brengt_de_liefde_menig_paar_2
NLB073185_01	Ik_heb_de_groene_straten_2
NLB073188_01	De_ruiter_met_zijn_blanke_zwaard_1
NLB073188_22	De_ruiter_met_zijn_blanke_zwaard_1
NLB073189_02	Er_zou_eens_een_jager_uit_jagen_gaan_4
NLB073192_01	Een_pachter_was_in_zware_nood_1
NLB073193_01	De_morin_van_Amerika
NLB073194_01	Moeder_ik_kom_u_een_woordje_vragen
NLB073196_01	Boerendochters_die_hier_in_het_rond_staat
NLB073197_01	Ik_heb_gespeeld_al_met_mijnheer_de_Graaf
NLB073197_03	Ik_heb_gespeeld_al_met_mijnheer_de_Graaf
